0 50
200 50
400 50
600 50
800 50
1000 50
1200 50
1400 50
1600 50
1800 50
2000 50
2200 50
2400 50
2600 50
2800 50
3000 50
3200 50
3400 50
3600 50
3800 50
4000 50
4200 50
4400 50
4600 50
4800 50
5000 50
5200 50
5400 50
5600 50
5800 50
6000 50
6200 50
6400 50
6600 50
6800 50
7000 50
7200 50
7400 50
7600 50
7800 50
8000 50
8200 50
8400 50
8600 50
8800 50
9000 50
9200 50
9400 50
9600 50
9800 50
10000 50
10200 50
10400 50
10600 50
10800 50
11000 50
11200 50
11400 50
11600 50
11800 50
12000 50
12200 50
12400 50
12600 50
12800 50
13000 50
13200 50
13400 50
13600 50
13800 50
14000 50
14200 50
14400 50
14600 50
14800 50
15000 50
15200 50
15400 50
15600 50
15800 50
16000 50
16200 50
16400 50
16600 50
16800 50
17000 50
17200 50
17400 50
17600 50
17800 50
18000 50
18200 50
18400 50
18600 50
18800 50
19000 50
19200 50
19400 50
19600 50
19800 50
20000 50
